Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2021-05-01 15:03:29;"Afternoon Workout";"Deadlift (Barbell)";2;120;kg;5;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Deadlift (Barbell)";3;140;kg;3;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Deadlift (Barbell)";4;160;kg;3;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Deadlift (Barbell)";5;170;kg;3;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Deadlift (Barbell)";6;180;kg;3;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Deadlift (Barbell)";7;170;kg;3;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Deadlift (Barbell)";8;180;kg;3;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Barbell)";1;20;kg;10;;;;0;"Ez Bar 7.5kg wide grip";;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Barbell)";2;22.5;kg;10;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Barbell)";3;25;kg;10;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Barbell)";4;27.5;kg;10;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Barbell)";5;27.5;kg;15;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Shrugs Trap Bar";1;70;kg;12;;;;0;"";;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Shrugs Trap Bar";2;70;kg;12;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Shrugs Trap Bar";3;70;kg;12;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Shrugs Trap Bar";4;70;kg;15;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Dumbbell)";1;11.5;kg;12;;;;0;"Fat grip";;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Dumbbell)";2;11.5;kg;12;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Dumbbell)";3;11.5;kg;12;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Bicep Curl (Dumbbell)";4;11.5;kg;15;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Face Pull (Cable)";1;0;kg;15;;;;0;"";;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Face Pull (Cable)";2;0;kg;15;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Face Pull (Cable)";3;0;kg;15;;;;0;;;1h 30m
2021-05-01 15:03:29;"Afternoon Workout";"Face Pull (Cable)";4;0;kg;15;;;;0;;;1h 30m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";1;20;kg;12;;;;0;"";"Push";1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";2;40;kg;10;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";4;80;kg;5;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";5;90;kg;3;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";6;90;kg;3;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";7;90;kg;3;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";8;90;kg;5;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Bench Press (Barbell)";9;60;kg;15;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Lateral Raise (Dumbbell)";1;11;kg;10;;;;0;"";;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Lateral Raise (Dumbbell)";2;11;kg;10;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Lateral Raise (Dumbbell)";3;11;kg;10;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Lateral Raise (Dumbbell)";4;11;kg;12;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Incline Skullcrushers";1;17.5;kg;12;;;;0;"Tri Bar 7.5kg";;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Incline Skullcrushers";2;17.5;kg;12;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Incline Skullcrushers";3;20;kg;12;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Incline Skullcrushers";4;22.5;kg;15;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Chest Fly (Dumbbell)";1;16.5;kg;10;;;;0;"";;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Chest Fly (Dumbbell)";2;16.5;kg;12;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Chest Fly (Dumbbell)";3;16.5;kg;12;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Chest Fly (Dumbbell)";4;16.5;kg;12;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Seated Overhead Press (Dumbbell)";1;16.5;kg;10;;;;0;"";;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Seated Overhead Press (Dumbbell)";2;16.5;kg;12;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Seated Overhead Press (Dumbbell)";3;16.5;kg;15;;;;0;;;1h 14m
2021-05-03 15:40:32;"Afternoon Workout";"Seated Overhead Press (Dumbbell)";4;20;kg;15;;;;0;;;1h 14m
2021-05-05 18:09:06;"Evening Workout";"Squat (Barbell)";1;60;kg;10;;;;0;"No belt";"Legs";20m
2021-05-05 18:09:06;"Evening Workout";"Squat (Barbell)";2;70;kg;10;;;;0;;;20m
2021-05-05 18:09:06;"Evening Workout";"Squat (Barbell)";3;80;kg;10;;;;0;;;20m
2021-05-05 18:09:06;"Evening Workout";"Squat (Barbell)";4;90;kg;10;;;;0;;;20m
2021-05-05 18:09:06;"Evening Workout";"Squat (Barbell)";5;100;kg;10;;;;0;;;20m
2021-05-07 18:33:45;"Evening Workout";"Seated Overhead Press (Barbell)";1;20;kg;12;;;;0;"";"Push";1h 19m
2021-05-07 18:33:45;"Evening Workout";"Seated Overhead Press (Barbell)";2;40;kg;8;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Seated Overhead Press (Barbell)";3;50;kg;5;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Seated Overhead Press (Barbell)";4;60;kg;4;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Seated Overhead Press (Barbell)";5;65;kg;3;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Seated Overhead Press (Barbell)";6;70;kg;2;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Decline Bench Press (Barbell)";1;60;kg;8;;;;0;"";;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Decline Bench Press (Barbell)";2;70;kg;8;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Decline Bench Press (Barbell)";3;80;kg;8;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Decline Bench Press (Barbell)";4;60;kg;15;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Triceps Extension (Barbell)";1;17.5;kg;12;;;;0;"Tri Bar 7.5kg";;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Triceps Extension (Barbell)";2;17.5;kg;12;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Triceps Extension (Barbell)";3;20;kg;12;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Triceps Extension (Barbell)";4;20;kg;12;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Bench Press - Close Grip (Barbell)";1;40;kg;10;;;;0;"";;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Bench Press - Close Grip (Barbell)";2;50;kg;10;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Bench Press - Close Grip (Barbell)";3;60;kg;10;;;;0;;;1h 19m
2021-05-07 18:33:45;"Evening Workout";"Bench Press - Close Grip (Barbell)";4;60;kg;9;;;;0;;;1h 19m
2021-05-08 15:28:46;"Afternoon Workout";"Deadlift (Barbell)";1;70;kg;8;;;;0;"No belt until 190";"";1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Deadlift (Barbell)";2;120;kg;5;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Deadlift (Barbell)";3;140;kg;3;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Deadlift (Barbell)";4;160;kg;3;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Deadlift (Barbell)";5;170;kg;3;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Deadlift (Barbell)";6;180;kg;3;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Deadlift (Barbell)";7;190;kg;3;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Deadlift (Barbell)";8;200;kg;2;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Bicep Curl (Barbell)";1;20;kg;12;;;;0;"Straight bar ";;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Bicep Curl (Barbell)";2;22.5;kg;12;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Bicep Curl (Barbell)";3;25;kg;12;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Bicep Curl (Barbell)";4;27.5;kg;12;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Shrugs Trap Bar";1;80;kg;10;;;;0;"";;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Shrugs Trap Bar";2;85;kg;10;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Shrugs Trap Bar";3;90;kg;10;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Shrugs Trap Bar";4;100;kg;10;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Hammer Curls Tricep Bar";1;27.5;kg;10;;;;0;"";;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Hammer Curls Tricep Bar";2;27.5;kg;10;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Hammer Curls Tricep Bar";3;27.5;kg;10;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"Hammer Curls Tricep Bar";4;27.5;kg;10;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"T Bar Row";1;20;kg;12;;;;0;"Narrow handle";;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"T Bar Row";2;40;kg;12;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"T Bar Row";3;50;kg;12;;;;0;;;1h 25m
2021-05-08 15:28:46;"Afternoon Workout";"T Bar Row";4;50;kg;12;;;;0;;;1h 25m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"";"Push";1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";2;27.5;kg;10;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";3;32.5;kg;8;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";4;37.5;kg;5;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";5;37.5;kg;5;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";6;37.5;kg;5;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";7;37.5;kg;5;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";8;37.5;kg;5;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press (Dumbbell)";9;40;kg;5;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Lateral Raise (Dumbbell)";1;11.5;kg;12;;;;0;"";;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Lateral Raise (Dumbbell)";2;11.5;kg;12;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Lateral Raise (Dumbbell)";3;14;kg;10;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Lateral Raise (Dumbbell)";4;14;kg;10;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press - Close Grip (Barbell)";1;50;kg;8;;;;0;"";;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press - Close Grip (Barbell)";2;60;kg;8;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press - Close Grip (Barbell)";3;65;kg;8;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Bench Press - Close Grip (Barbell)";4;70;kg;8;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Incline Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"";;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Incline Bench Press (Dumbbell)";2;22.5;kg;12;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Incline Bench Press (Dumbbell)";3;22.5;kg;12;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Incline Bench Press (Dumbbell)";4;22.5;kg;12;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Skullcrusher (Barbell)";1;17.5;kg;12;;;;0;"EZ Bar 7.5 narrow grip";;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Skullcrusher (Barbell)";2;20;kg;12;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Skullcrusher (Barbell)";3;22.5;kg;12;;;;0;;;1h 32m
2021-05-10 18:05:36;"Evening Workout";"Skullcrusher (Barbell)";4;22.5;kg;12;;;;0;;;1h 32m
2021-05-11 18:07:45;"Evening Workout";"Yates Rows";1;20;kg;12;;;;0;"";"Pull";1h 2m
2021-05-11 18:07:45;"Evening Workout";"Yates Rows";2;40;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Yates Rows";3;60;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Yates Rows";4;70;kg;10;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Yates Rows";5;80;kg;8;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Yates Rows";6;80;kg;8;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Yates Rows";7;80;kg;8;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bicep Curl (Dumbbell)";1;16.5;kg;10;;;;0;"";;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bicep Curl (Dumbbell)";2;16.5;kg;10;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bicep Curl (Dumbbell)";3;16.5;kg;10;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bicep Curl (Dumbbell)";4;16.5;kg;10;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bent Over One Arm Row (Dumbbell)";1;22.5;kg;12;;;;0;"";;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bent Over One Arm Row (Dumbbell)";2;27.5;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bent Over One Arm Row (Dumbbell)";3;32.5;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bent Over One Arm Row (Dumbbell)";4;32.5;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Shrug (Barbell)";1;60;kg;12;;;;0;"Behind";;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Shrug (Barbell)";2;60;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Shrug (Barbell)";3;60;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Shrug (Barbell)";4;60;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bicep Curl (Barbell)";1;25;kg;12;;;;0;"";;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bicep Curl (Barbell)";2;25;kg;12;;;;0;;;1h 2m
2021-05-11 18:07:45;"Evening Workout";"Bicep Curl (Barbell)";3;25;kg;12;;;;0;;;1h 2m
2021-05-12 18:35:41;"Evening Workout";"Squat (Barbell)";1;60;kg;8;;;;0;"";"Legs";36m
2021-05-12 18:35:41;"Evening Workout";"Squat (Barbell)";2;80;kg;5;;;;0;;;36m
2021-05-12 18:35:41;"Evening Workout";"Squat (Barbell)";3;100;kg;5;;;;0;;;36m
2021-05-12 18:35:41;"Evening Workout";"Squat (Barbell)";4;120;kg;5;;;;0;;;36m
2021-05-12 18:35:41;"Evening Workout";"Squat (Barbell)";5;130;kg;5;;;;0;;;36m
2021-05-12 18:35:41;"Evening Workout";"Squat (Barbell)";6;140;kg;5;;;;0;;;36m
2021-05-12 18:35:41;"Evening Workout";"Romanian Deadlift Trap Bar";1;60;kg;12;;;;0;"";;36m
2021-05-12 18:35:41;"Evening Workout";"Romanian Deadlift Trap Bar";2;70;kg;10;;;;0;;;36m
2021-05-12 18:35:41;"Evening Workout";"Romanian Deadlift Trap Bar";3;80;kg;10;;;;0;;;36m
2021-05-12 18:35:41;"Evening Workout";"Romanian Deadlift Trap Bar";4;90;kg;10;;;;0;;;36m
2021-05-14 16:17:01;"Push";"Seated Overhead Press (Dumbbell)";1;16.5;kg;12;;;;0;"";"Push";1h 1m
2021-05-14 16:17:01;"Push";"Seated Overhead Press (Dumbbell)";2;22.5;kg;10;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Seated Overhead Press (Dumbbell)";3;27.5;kg;8;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Seated Overhead Press (Dumbbell)";4;32.5;kg;5;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Seated Overhead Press (Dumbbell)";5;32.5;kg;5;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Seated Overhead Press (Dumbbell)";6;32.5;kg;7;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Bench Press (Dumbbell)";1;32.5;kg;10;;;;0;"";;1h 1m
2021-05-14 16:17:01;"Push";"Bench Press (Dumbbell)";2;32.5;kg;10;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Bench Press (Dumbbell)";3;32.5;kg;10;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Triceps Extension (Dumbbell)";1;6.5;kg;15;;;;0;"";;1h 1m
2021-05-14 16:17:01;"Push";"Triceps Extension (Dumbbell)";2;6.5;kg;15;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Triceps Extension (Dumbbell)";3;6.5;kg;15;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Triceps Extension (Dumbbell)";4;6.5;kg;15;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Front Raise (Barbell)";1;20;kg;10;;;;0;"";;1h 1m
2021-05-14 16:17:01;"Push";"Front Raise (Barbell)";2;20;kg;10;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Front Raise (Barbell)";3;20;kg;10;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Front Raise (Barbell)";4;20;kg;10;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Bench Press - Close Grip (Barbell)";1;50;kg;10;;;;0;"";;1h 1m
2021-05-14 16:17:01;"Push";"Bench Press - Close Grip (Barbell)";2;60;kg;10;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Bench Press - Close Grip (Barbell)";3;65;kg;10;;;;0;;;1h 1m
2021-05-14 16:17:01;"Push";"Bench Press - Close Grip (Barbell)";4;65;kg;10;;;;0;;;1h 1m
2021-05-15 16:20:58;"Afternoon Workout";"Deadlift (Barbell)";1;70;kg;8;;;;0;"No belt until 190";"";1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Deadlift (Barbell)";2;120;kg;5;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Deadlift (Barbell)";3;140;kg;5;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Deadlift (Barbell)";4;160;kg;5;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Deadlift (Barbell)";5;170;kg;5;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Deadlift (Barbell)";6;180;kg;5;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Deadlift (Barbell)";7;180;kg;5;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Barbell)";1;27.5;kg;10;;;;0;"Ez bar close grip";;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Barbell)";2;27.5;kg;10;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Barbell)";3;27.5;kg;10;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Barbell)";4;27.5;kg;10;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Barbell)";5;20;kg;5;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Shrug (Plate)";1;20;kg;20;;;;0;"";;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Shrug (Plate)";2;20;kg;20;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Shrug (Plate)";3;20;kg;20;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Shrug (Plate)";4;20;kg;20;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bent Over Row (Plate)";1;20;kg;12;;;;0;"";;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bent Over Row (Plate)";2;25;kg;12;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bent Over Row (Plate)";3;25;kg;12;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bent Over Row (Plate)";4;25;kg;12;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bent Over Row (Plate)";5;20;kg;8;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bent Over Row (Plate)";6;15;kg;10;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Fat Grip Dumbbells)";1;11.5;kg;12;;;;0;"";;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Fat Grip Dumbbells)";2;11.5;kg;12;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Fat Grip Dumbbells)";3;12.5;kg;12;;;;0;;;1h 22m
2021-05-15 16:20:58;"Afternoon Workout";"Bicep Curl (Fat Grip Dumbbells)";4;12.5;kg;15;;;;0;;;1h 22m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";1h 9m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";2;60;kg;10;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";3;70;kg;8;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";4;80;kg;5;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";5;90;kg;5;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";6;100;kg;3;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";7;100;kg;3;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";8;100;kg;4;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Bench Press (Barbell)";9;70;kg;10;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Seated Overhead Press (Dumbbell)";1;22.5;kg;10;;;;0;"";;1h 9m
2021-05-17 18:12:20;"Push";"Seated Overhead Press (Dumbbell)";2;22.5;kg;10;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Seated Overhead Press (Dumbbell)";3;22.5;kg;12;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Seated Overhead Press (Dumbbell)";4;22.5;kg;12;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Seated Overhead Press (Dumbbell)";5;12.5;kg;8;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Skullcrusher (Barbell)";1;20;kg;12;;;;0;"";;1h 9m
2021-05-17 18:12:20;"Push";"Skullcrusher (Barbell)";2;25;kg;12;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Skullcrusher (Barbell)";3;27.5;kg;12;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Skullcrusher (Barbell)";4;27.5;kg;12;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Incline Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"";;1h 9m
2021-05-17 18:12:20;"Push";"Incline Bench Press (Dumbbell)";2;25;kg;12;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Incline Bench Press (Dumbbell)";3;25;kg;12;;;;0;;;1h 9m
2021-05-17 18:12:20;"Push";"Incline Bench Press (Dumbbell)";4;25;kg;12;;;;0;;;1h 9m
2021-05-18 18:02:32;"Pull";"Pendlay Row (Barbell)";1;40;kg;12;;;;0;"";"";1h 20m
2021-05-18 18:02:32;"Pull";"Pendlay Row (Barbell)";2;60;kg;12;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Pendlay Row (Barbell)";3;70;kg;10;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Pendlay Row (Barbell)";4;80;kg;8;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Pendlay Row (Barbell)";5;80;kg;8;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Pendlay Row (Barbell)";6;80;kg;10;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Hammer Curl (Dumbbell)";1;12.5;kg;12;;;;0;"";;1h 20m
2021-05-18 18:02:32;"Pull";"Hammer Curl (Dumbbell)";2;15;kg;12;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Hammer Curl (Dumbbell)";3;15;kg;12;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Hammer Curl (Dumbbell)";4;15;kg;12;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Shrug (Barbell)";1;60;kg;12;;;;0;"Behind";;1h 20m
2021-05-18 18:02:32;"Pull";"Shrug (Barbell)";2;60;kg;12;;;;0;;;1h 20m
2021-05-18 18:02:32;"Pull";"Shrug (Barbell)";3;60;kg;12;;;;0;;;1h 20m
