"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"292";"2023-05-29 15:53:20";"Push";"4484";"Seated Overhead Press (Barbell)";"2";"45.0";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Seated Overhead Press (Barbell)";"3";"45.0";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Seated Overhead Press (Barbell)";"4";"45.0";"10";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Tricep Pushdown (Cable Bar)";"1";"25.0";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Tricep Pushdown (Cable Bar)";"2";"27.5";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Tricep Pushdown (Cable Bar)";"3";"30.0";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Tricep Pushdown (Cable Bar)";"4";"32.5";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Lateral Raise (Dumbbell)";"1";"11.5";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Lateral Raise (Dumbbell)";"2";"11.5";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Lateral Raise (Dumbbell)";"3";"11.5";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Lateral Raise (Dumbbell)";"D";"11.5";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Lateral Raise (Plate)";"D";"5.0";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Incline Bench Press (Dumbbell)";"1";"22.5";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Incline Bench Press (Dumbbell)";"2";"25.0";"12";"";"";"";"";""
"292";"2023-05-29 15:53:20";"Push";"4484";"Incline Bench Press (Dumbbell)";"3";"25.0";"10";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bent Over Row (Barbell)";"1";"60.0";"8";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bent Over Row (Barbell)";"2";"70.0";"8";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bent Over Row (Barbell)";"3";"80.0";"8";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bent Over Row (Barbell)";"4";"80.0";"8";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bent Over Row (Barbell)";"D";"80.0";"8";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bent Over Row (Barbell)";"D";"60.0";"8";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Lat Pulldown - Wide Grip (Cable)";"1";"45.0";"15";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Lat Pulldown - Wide Grip (Cable)";"2";"50.0";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Lat Pulldown - Wide Grip (Cable)";"3";"55.0";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Lat Pulldown - Wide Grip (Cable)";"4";"55.0";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bicep Curl (Dumbbell)";"1";"11.5";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bicep Curl (Dumbbell)";"2";"12.5";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Bicep Curl (Dumbbell)";"3";"12.5";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Face Pull (Cable)";"1";"30.0";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Face Pull (Cable)";"2";"30.0";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Face Pull (Cable)";"3";"30.0";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Shrug (Barbell Behind Back)";"1";"60.0";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Shrug (Barbell Behind Back)";"2";"70.0";"12";"";"";"";"";""
"293";"2023-05-30 18:30:15";"Pull";"3646";"Shrug (Barbell Behind Back)";"3";"80.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Seated Row ";"1";"30.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Seated Row ";"2";"35.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Seated Row ";"3";"40.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Seated Row ";"4";"45.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Bench Press (Dumbbell)";"1";"17.5";"15";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Bench Press (Dumbbell)";"2";"25.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Bench Press (Dumbbell)";"3";"27.5";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Bench Press (Dumbbell)";"4";"30.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Seated Bicep Curl (Dumbbell)";"1";"12.5";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Seated Bicep Curl (Dumbbell)";"2";"12.5";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Seated Bicep Curl (Dumbbell)";"3";"12.5";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Bulgarian Split Squat";"1";"0.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Bulgarian Split Squat";"2";"0.0";"12";"";"";"";"";""
"294";"2023-06-23 14:57:24";"Rando";"2706";"Bulgarian Split Squat";"3";"0.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bench Press (Dumbbell)";"1";"22.5";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bench Press (Dumbbell)";"2";"27.5";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bench Press (Dumbbell)";"3";"30.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bench Press (Dumbbell)";"4";"30.0";"10";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Seated Overhead Press (Dumbbell)";"1";"17.5";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Seated Overhead Press (Dumbbell)";"2";"22.5";"10";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Seated Overhead Press (Dumbbell)";"3";"22.5";"10";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Seated Overhead Press (Dumbbell)";"4";"22.5";"10";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Lateral Raise (Dumbbell)";"1";"11.5";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Lateral Raise (Dumbbell)";"2";"11.5";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Lateral Raise (Dumbbell)";"3";"11.5";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Lateral Raise (Dumbbell)";"D";"11.5";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Lateral Raise (Plate)";"D";"5.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bicep Curl (Dumbbell)";"1";"14.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bicep Curl (Dumbbell)";"2";"14.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bicep Curl (Dumbbell)";"3";"14.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Tricep Pushdown (Cable Bar)";"1";"25.0";"15";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Tricep Pushdown (Cable Bar)";"2";"30.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Tricep Pushdown (Cable Bar)";"3";"32.5";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Tricep Pushdown (Cable Bar)";"4";"35.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bench Press (Barbell)";"1";"60.0";"10";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bench Press (Barbell)";"2";"40.0";"15";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bench Press (Barbell)";"3";"40.0";"15";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bench Press - Close Grip (Barbell)";"1";"40.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bulgarian Split Squat";"Note";"";"";"";"";"";"Plate each hand ";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bulgarian Split Squat";"1";"0.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bulgarian Split Squat";"2";"10.0";"12";"";"";"";"";""
"295";"2023-06-26 14:37:22";"Slacker";"4592";"Bulgarian Split Squat";"3";"20.0";"12";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Rowing (Machine)";"1";"";"";"";"1000000.0";"240.0";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Incline Bench Press (Barbell)";"1";"40.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Incline Bench Press (Barbell)";"2";"50.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Incline Bench Press (Barbell)";"3";"50.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Incline Bench Press (Barbell)";"4";"50.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Upright Row Smith Machine";"1";"10.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Upright Row Smith Machine";"2";"15.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Upright Row Smith Machine";"3";"15.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Upright Row Smith Machine";"4";"15.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Pec Deck (Machine)";"1";"52.0";"12";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Pec Deck (Machine)";"2";"73.0";"7";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Pec Deck (Machine)";"D";"58.0";"10";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Pec Deck (Machine)";"D";"32.0";"10";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Skullcrushers (EZ Bar)";"1";"27.5";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Skullcrushers (EZ Bar)";"2";"27.5";"6";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Skullcrushers (EZ Bar)";"3";"27.5";"4";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Chest Press (Machine)";"1";"32.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Chest Press (Machine)";"2";"32.0";"6";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Chest Press (Machine)";"3";"32.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Chest Press (Machine)";"4";"32.0";"7";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Lateral Raise (Cable)";"1";"9.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Lateral Raise (Cable)";"2";"9.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Lateral Raise (Cable)";"3";"9.0";"8";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Tricep Pushdown (Cable Bar)";"1";"36.0";"12";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Tricep Pushdown (Cable Bar)";"2";"41.0";"11";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Tricep Pushdown (Cable Bar)";"3";"36.0";"12";"";"";"";"";""
"296";"2024-12-15 07:09:41";"Morning Workout";"6201";"Tricep Pushdown (Cable Bar)";"4";"36.0";"12";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Chest Press (Machine)";"1";"5.0";"15";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Chest Press (Machine)";"2";"14.0";"12";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Chest Press (Machine)";"3";"23.0";"10";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Chest Press (Machine)";"4";"32.0";"8";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Chest Press (Machine)";"5";"41.0";"8";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Chest Press (Machine)";"6";"50.0";"5";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Chest Press (Machine)";"7";"50.0";"5";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Shoulder Press (Machine)";"1";"5.0";"15";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Shoulder Press (Machine)";"2";"14.0";"12";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Shoulder Press (Machine)";"3";"18.0";"10";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Shoulder Press (Machine)";"4";"23.0";"8";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Shoulder Press (Machine)";"5";"32.0";"8";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Pec Deck (Machine)";"1";"18.0";"12";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Pec Deck (Machine)";"2";"32.0";"12";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Pec Deck (Machine)";"3";"41.0";"12";"";"";"";"";""
"297";"2024-12-30 05:59:50";"Morning Workout";"5123";"Pec Deck (Machine)";"4";"50.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Face Pull (Cable)";"1";"9.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Face Pull (Cable)";"2";"23.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Face Pull (Cable)";"3";"32.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Face Pull (Cable)";"4";"41.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Face Pull (Cable)";"5";"50.0";"10";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Bicep Curl (Machine)";"1";"9.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Bicep Curl (Machine)";"2";"18.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Bicep Curl (Machine)";"3";"23.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Seated Wide-Grip Row (Cable)";"1";"23.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Seated Wide-Grip Row (Cable)";"2";"32.0";"10";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Seated Wide-Grip Row (Cable)";"3";"41.0";"10";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Seated Wide-Grip Row (Cable)";"4";"45.0";"10";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Seated Wide-Grip Row (Cable)";"5";"50.0";"10";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Lat Pulldown (Machine)";"1";"36.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Lat Pulldown (Machine)";"2";"45.0";"12";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Lat Pulldown (Machine)";"3";"59.0";"10";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Lat Pulldown (Machine)";"4";"68.0";"10";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Seated Row (Machine)";"1";"36.0";"10";"";"";"";"";""
"298";"2024-12-31 05:44:20";"Morning Workout";"2810";"Seated Row (Machine)";"2";"45.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Rowing (Machine)";"1";"";"";"";"1000000.0";"240.0";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Squat (Barbell)";"1";"15.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Squat (Barbell)";"2";"40.0";"8";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Squat (Barbell)";"3";"60.0";"5";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Squat (Barbell)";"4";"70.0";"5";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Squat (Barbell)";"5";"80.0";"5";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Press";"1";"50.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Press";"2";"100.0";"5";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Press";"3";"100.0";"5";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Press";"D";"100.0";"5";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Press";"D";"50.0";"5";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Calf Press on Seated Leg Press";"1";"39.0";"12";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Calf Press on Seated Leg Press";"2";"59.0";"12";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Calf Press on Seated Leg Press";"3";"73.0";"15";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Seated Leg Curl (Machine)";"1";"52.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Seated Leg Curl (Machine)";"2";"59.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Seated Leg Curl (Machine)";"3";"59.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Extension (Machine)";"1";"32.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Extension (Machine)";"2";"39.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Extension (Machine)";"D";"44.0";"10";"";"";"";"";""
"299";"2025-01-01 07:03:50";"Morning Workout";"4048";"Leg Extension (Machine)";"D";"35.0";"10";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Incline Bench Press (Barbell)";"1";"20.0";"10";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Incline Bench Press (Barbell)";"2";"40.0";"10";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Incline Bench Press (Barbell)";"3";"50.0";"8";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Incline Bench Press (Barbell)";"4";"60.0";"4";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Incline Bench Press (Barbell)";"5";"40.0";"10";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Pec Deck (Machine)";"1";"32.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Pec Deck (Machine)";"2";"36.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Pec Deck (Machine)";"3";"45.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Pec Deck (Machine)";"4";"50.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Tricep Pushdown (Cable Rope)";"1";"27.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Tricep Pushdown (Cable Rope)";"2";"36.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Tricep Pushdown (Cable Rope)";"3";"32.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Tricep Pushdown (Cable Rope)";"D";"32.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Tricep Pushdown (Cable Rope)";"D";"23.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Tricep Pushdown (Cable Rope)";"D";"14.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Shoulder Press (Machine)";"1";"18.0";"10";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Shoulder Press (Machine)";"2";"23.0";"12";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Shoulder Press (Machine)";"3";"27.0";"10";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Shoulder Press (Machine)";"4";"27.0";"10";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Chest Press (Machine)";"1";"23.0";"8";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Chest Press (Machine)";"2";"23.0";"8";"";"";"";"";""
"300";"2025-01-02 06:00:49";"Morning Workout";"3121";"Chest Press (Machine)";"3";"23.0";"8";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Lat Pulldown - Wide Grip (Cable)";"1";"32.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Lat Pulldown - Wide Grip (Cable)";"2";"41.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Lat Pulldown - Wide Grip (Cable)";"3";"50.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Lat Pulldown - Wide Grip (Cable)";"4";"54.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Lat Pulldown - Wide Grip (Cable)";"5";"59.0";"10";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Seated Row (Cable)";"1";"32.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Seated Row (Cable)";"2";"41.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Seated Row (Cable)";"3";"50.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Seated Row (Cable)";"4";"59.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Face Pull (Cable)";"1";"32.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Face Pull (Cable)";"2";"41.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Face Pull (Cable)";"3";"45.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Face Pull (Cable)";"4";"50.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Face Pull (Cable)";"5";"54.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Hammer Curl (Dumbbell)";"1";"10.0";"12";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Hammer Curl (Dumbbell)";"2";"14.0";"8";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Hammer Curl (Dumbbell)";"3";"14.0";"8";"";"";"";"";""
"301";"2025-01-03 06:00:35";"Morning Workout";"2872";"Hammer Curl (Dumbbell)";"4";"14.0";"8";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Squat (Barbell)";"1";"40.0";"10";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Squat (Barbell)";"2";"50.0";"8";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Squat (Barbell)";"3";"60.0";"8";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Squat (Barbell)";"4";"70.0";"5";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Squat (Barbell)";"5";"80.0";"5";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Squat (Barbell)";"6";"80.0";"5";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Squat (Barbell)";"7";"80.0";"5";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Shrug (Barbell Behind Back)";"1";"50.0";"12";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Shrug (Barbell Behind Back)";"2";"60.0";"12";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Shrug (Barbell Behind Back)";"3";"70.0";"12";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Leg Press";"1";"50.0";"10";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Leg Press";"2";"80.0";"8";"";"";"";"";""
"302";"2025-01-04 05:32:02";"Morning Workout";"3859";"Leg Press";"3";"100.0";"8";"";"";"";"";""
